title;category;published_date;author;article_url;image_url;content;source_page
Kelakar Menteri Pigai Sebut Dirinya Gerindra di Rapat Komisi XIII DPR;;Senin, 15 Sep 2025 15:56 WIB;Dwi Rahmawati - detikNews;https://news.detik.com/berita/d-8113141/kelakar-menteri-pigai-sebut-dirinya-gerindra-di-rapat-komisi-xiii-dpr;https://akcdn.detik.net.id/community/media/visual/2025/09/15/natalius-pigai-1757926535438_43.jpeg?w=210&q=90;"Komisi XIII DPR RI melaksanakan Rapat Kerja dengan pemerintah untuk membahas rencana kerja dan anggaran kementerian/lembaga. Menteri Hak Asasi Manusia (HAM), Natalius Pigai, melontarkan kelakar dirinya anggota Partai Gerindra dalam rapat. Hal tersebut disampaikan Pigai saat menyapa pimpinan Komisi XIII DPR RI di kompleks parlemen, Senayan, Jakarta Pusat, Senin (15/9/2025). Pigai mulanya menyapa Wakil Ketua Komisi XIII DPR RI Dewi Asmara hingga Sugiat Santoso. Ia menyebut Dewi Asmara merupakan anggota DPR Fraksi Golkar. Namun, ia salah menyapa Sugiat dari Fraksi Golkar. Sugiat merupakan kader Gerindra. SCROLL TO CONTINUE WITH CONTENT  ""Yang saya hormati, Ibu Hj. Dewi Asmara, Wakil ketua Komisi XIII Fraksi Partai Golkar Jawa Barat IV. Saya sebenarnya hafal Bu, jadi bukan baca. Yang saya hormati dan saya muliakan Pak Sugiat Santoso Fraksi Golkar,"" ujar Pigai. Pigai buru-buru menyebut Sugiat merupakan kader Gerindra. Di momen ini, Pigai menyebut dirinya Gerindra tetapi tak mempunyai kartu tanda anggota (KTA). ""(Sugiat Santoso) Gerindra! Saya juga Gerindra, tapi tidak punya KTA. Ya kan saya dipilih oleh Gerindra, jadi menteri, kan boleh dong? Jujur kan boleh, Pak. Asal jangan sembunyiin diri, identitas. Pak Sugiat saudara saya,"" kata dia diiringi tawa peserta rapat.  Pigai juga mengungkit dia satu-satunya menteri yang hadir dalam rapat itu. ""Kalau lihat di sini cuma menteri satu orang, karena saya memahami summa potestas, sive summum, imperium dominium, jadi pusat kekuasaan negara itu ada di parlemen sehingga saya tetap harus menghormati meskipun saya baru pulang dari Bali, melihat orang-orang yang menjadi korban. Dari bandara langsung menuju ke sini. Kalau yang lain mungkin pulang, ya,"" kata dia. Pigai mengaku menghormati Komisi XIII DPR RI sebagai mitra. ""Itu artinya Kementerian HAM sangat benar-benar menghormati Komisi XIII, boleh tepuk tangan dong,"" imbuhnya.  Saksikan Live DetikSore :";1
Kemendagri Dorong Pemkot Malang Percepat Pemulihan Pasca Aksi Unjuk Rasa;;Senin, 15 Sep 2025 15:55 WIB;Inkana Putri - detikNews;https://news.detik.com/berita/d-8113137/kemendagri-dorong-pemkot-malang-percepat-pemulihan-pasca-aksi-unjuk-rasa;https://akcdn.detik.net.id/community/media/visual/2025/09/15/kemendagri-1757926475133_43.jpeg?w=210&q=90;"Kementerian Dalam Negeri mendorong Pemerintah Kota Malang untuk mempercepat pemulihan pasca aksi unjuk rasa yang terjadi pada akhir Agustus lalu. Menteri Dalam Negeri (Mendagri) Muhammad Tito Karnavian pun telah menugaskan pejabatnya turun langsung ke daerah. Staf Ahli Bidang Aparatur dan Pelayanan Publik Anwar Harun Damanik menjelaskan upaya tersebut dilakukan guna memastikan kepala daerah menjalankan kebijakan strategis. Fokus utama kebijakan tersebut mencakup stabilitas keamanan, peningkatan pelayanan publik, serta penguatan komunikasi dengan masyarakat. ""Peristiwa yang terjadi beberapa waktu lalu harus dijadikan momentum untuk memperkuat kebersamaan. Kepala daerah tidak boleh lengah, harus selalu berada di wilayahnya, membangun komunikasi dengan masyarakat, serta mengedepankan cara-cara humanis dalam menjaga kondusivitas,"" ungkap Anwar dalam keterangan tertulis, Senin (15/9/2025). SCROLL TO CONTINUE WITH CONTENT Hal tersebut disampaikannya dalam kegiatan Asistensi, Monitoring, dan Evaluasi Situasi Kota Malang yang berlangsung di Balai Kota Malang, Jumat (12/9).  Anwa mengatakan salah satu perhatian khusus dalam asistensi ini adalah pengaktifan kembali sistem keamanan lingkungan (Siskamling) hingga tingkat RT/RW. Menurutnya, Siskamling tidak hanya berfungsi menjaga keamanan lingkungan, tetapi juga memperkuat ikatan sosial dan semangat gotong royong warga. ""Siskamling adalah bagian dari upaya bersama menjaga stabilitas daerah. Program ini harus dijalankan secara konsisten, bukan hanya karena ada dinamika sosial, tetapi sebagai tradisi positif masyarakat,"" ucapnya. Menindaklanjuti arahan Mendagri, Wali Kota Malang Wahyu Hidayat memaparkan sejumlah langkah yang telah ditempuh. Hal ini meliputi, deklarasi damai Forum Koordinasi Pimpinan Daerah (Forkopimda) bersama elemen masyarakat, doa lintas agama, gerakan pasar murah di lima kecamatan, serta perbaikan fasilitas publik yang rusak akibat aksi massa. Selain itu, Pemkot Malang juga menginstruksikan camat dan lurah untuk menghidupkan Posko Linmas di kelurahan dan Pos Keamanan Lingkungan (Kamling) di tingkat RW. ""Pemkot Malang berkomitmen menjalankan arahan Mendagri sebaik-baiknya. Menjaga stabilitas, melayani masyarakat, dan memperkuat persatuan adalah tanggung jawab yang akan selalu kami junjung tinggi,"" papar Wahyu. Sebagai informasi, kegiatan asistensi dan monitoring ini dihadiri sekitar 100 peserta, terdiri dari jajaran Forkopimda, DPRD, tokoh agama, dan perwakilan masyarakat sipil.";1
Video: Kebakaran Besar Landa Manila, Hanguskan Ratusan Rumah;;89 Views  |  Senin, 15 Sep 2025 15:53 WIB;;https://20.detik.com/detikupdate/20250915-250915053/video-kebakaran-besar-landa-manila-hanguskan-ratusan-rumah;https://akcdn.detik.net.id/community/media/visual/2024/11/13/ilustrasi-api_43.jpeg?w=210&q=90;Sebuah perumahan di Manila, Filipina dilanda kebakaran hebat pada Sabtu (13/9). Ratusan rumah hangus terbakar, dan lebih dari seribu keluarga mengungsi. Kebakaran tersebut berlangsung selama lebih dari 10 jam. Tidak ada korban jiwa yang dilaporkan, namun terdapat sejumlah orang luka-luka. Hingga kini, penyebab kebakaran belum diketahui dan masih dalam tahap penyelidikan.;1
Pemerintah Lanjutkan Bantuan Beras 10 Kg ke 18,3 Juta KPM di Oktober-November;;Senin, 15 Sep 2025 15:46 WIB;Eva Safitri - detikNews;https://news.detik.com/berita/d-8113120/pemerintah-lanjutkan-bantuan-beras-10-kg-ke-18-3-juta-kpm-di-oktober-november;https://akcdn.detik.net.id/community/media/visual/2025/09/15/airlangga-hartarto-evadetikcom-1757923284015_43.jpeg?w=210&q=90;"Pemerintah kembali melanjutkan bantuan pangan beras untuk Oktober dan November 2025. Beras 10 kg akan dibagikan ke 18,3 juta keluarga penerima manfaat (KPM). Kelanjutan bantuan pangan ini termasuk 8+4+5 program insentif stimulus ekonomi 2025. Pemerintah telah menggelontorkan anggaran Rp 7 triliun untuk program tersebut. ""Kemudian bantuan pangan, itu juga dilanjutkan untuk 2 bulan, itu untuk 10 kg beras di bulan Oktober-November. Nah itu diperlukan dana sebesar Rp 7 triliun,"" kata Menko Perekonomian Airlangga Hartarto di kompleks Istana Kepresidenan, Jakarta, Senin (15/9/2025). SCROLL TO CONTINUE WITH CONTENT  Airlangga mengungkap ada opsi bantuan pangan beras itu diperpanjang sampai Desember. Namun, hal itu menunggu evaluasi dan menyesuaikan realisasi anggaran. ""Nanti kita evaluasi untuk bulan berikutnya, bulan Desember,"" ujarnya. Berikut ini lengkap 8+4+5 program stimulus Ekonomi 2025 yang resmi dirilis pemerintah: 8 Program Akselerasi Program 2025 1. Program magang lulusan perguruan tinggi (maksimal fresh graduated 1 tahun).2. Perluasan PPh pasal 21 DTP untuk pekerja di sektor terkait pariwisata 3. Bantuan pangan periode Oktober-November 2025.4. Diskon Iuran Jaminan Kecelakaan Kerja (JKK) dan Jaminan Kematian (JKM) bagi BPU transportasi online/ojol (termasuk ojek pangkalan, sopir, kurir, dan logistik) selama 6 tahun.5. Program Manfaat Layanan Tambahan (MLT) Perumahan BPJS Ketenagakerjaan 6. Program Padat Karya Tunai (cash for work) Kemenhub dan KemenPu7. Program Deregulasi Implementasi PP28/20258. Program Perkotaan (Pilot Project DKI Jakarta) perbaikan kualitas pemukiman dan penyediaan platform pemasaran dan Gigs UMKM 4 Program Dilanjutkan di Program 2026 1. Perpanjangan jangka waktu pemanfaatan PPh Final 0,5% bagi Wajib Pajak UMKM Tahun 2026 serta Penyesuaian Penerima PPh Final 0,5% bagi Wajib Pajak UM KM2. Perpanjangan PPh 21 DTP --> untuk Pekerja di Sektor terkait Pariwisata (APBN 2026)3. PPh Pasal 21 DTP - untuk Pekerja di Industri Padat Karya(APBN 2026)4. Program Diskon luran JKK dan JKM untuk semua penerima Bukan Penerima Upah (BPU) 5 Program Penyerapan Tenaga Kerja1. Operasional KDKMP (Koperasi Desa/ Kelurahan Merah Putih)2. Replanting di Perkebunan Rakyat3. Kampung Nelayan Merah Putih4. Revitalisasi Tambak Pantura5. Modernisasi Kapal Nelayan ";1
Diprotes Rumania Soal Drone Masuk Wilayahnya, Rusia: Provokasi Ukraina!;;Senin, 15 Sep 2025 15:46 WIB;Novi Christiastuti - detikNews;https://news.detik.com/internasional/d-8113119/diprotes-rumania-soal-drone-masuk-wilayahnya-rusia-provokasi-ukraina;https://akcdn.detik.net.id/community/media/visual/2024/04/23/perang-dengan-ukraina-masih-bergejolak-rusia-kembangkan-drone-militer-2_43.jpeg?w=210&q=90;"Rumania memanggil Duta Besar Rusia untuk memprotes masuknya drone ke wilayah udara negara itu saat Moskow sedang menyerang Ukraina. Protes dari Bucharest itu ditolak oleh Moskow, yang menyebut masuknya drone ke wilayah udara negara tersebut merupakan ""provokasi"" dari Kyiv. Insiden itu terjadi pada Sabtu (13/9) tengah malam, atau beberapa hari setelah Polandia mengatakan telah menembak jatuh sejumlah drone Rusia yang melanggar wilayah udaranya. Insiden di Polandia itu terjadi saat Moskow melancarkan serangan udara terhadap Ukraina. Baik Rumania maupun Polandia sama-sama berbatasan langsung dengan Ukraina. Kedua negara itu juga sama-sama merupakan anggota aliansi NATO. SCROLL TO CONTINUE WITH CONTENT Ini berarti sudah dua negara anggota NATO yang melaporkan pelanggaran wilayah udara oleh drone-drone Rusia.  Duta Besar Rusia untuk Rumania, Vladimir Lipayev, dalam tanggapannya, seperti dilansir AFP, Senin (15/9/2025), menyebut tuduhan Bucharest soal Moskow bertanggung jawab atas penyusupan drone itu sebagai tuduhan yang ""tidak berdasar"". ""Semua fakta menunjukkan bahwa itu merupakan provokasi yang disengaja oleh rezim Kyiv,"" sebut Kedutaan Besar Rusia untuk Rumania dalam pernyataannya pada Minggu (14/9) malam. Kedutaan Besar Rusia juga menyebut otoritas Rumania telah gagal ""merespons secara konkret dan meyakinkan"" pertanyaan-pertanyaan yang diajukan oleh Rusia. Rumania telah beberapa kali mendeteksi jatuhnya serpihan drone asing di wilayahnya sejak Rusia melancarkan invasi militer ke Ukraina pada Februari 2022 lalu, terutama saat Moskow meningkatkan serangan terhadap pelabuhan-pelabuhan Kyiv.  Pada Sabtu (13/9) tengah malam, otoritas Rumania melaporkan bahwa wilayah udaranya telah dilanggar oleh sebuah drone Rusia. Dua jet tempur F-16 milik Rumania dikerahkan dan mendeteksi keberadaan ""sebuah drone di wilayah udara nasional"" negara tersebut. Jet-jet tempur F-16 itu, menurut Kementerian Pertahanan Rumania, melacak pergerakan drone tersebut hingga menghilang dari radar. Ditambahkan Bucharest bahwa drone Rusia itu tidak mengudara di atas wilayah padat penduduk dan tidak menimbulkan ancaman langsung terhadap keselamatan penduduk. Namun Menteri Luar Negeri (Menlu) Rumania Oana Toiu, pada Minggu (14/9), mengumumkan pemanggilan Duta Besar Rusia terkait pelanggaran wilayah udara itu. Kepada Duta Besar Rusia, menurut Kementerian Luar Negeri Rumania, Toiu ""menyampaikan protes keras terhadap aksi yang tidak dapat diterima dan tidak bertanggung jawab, yang merupakan pelanggaran kedaulatan"". Disebutkan juga bahwa Rusia ""diminta segera ... untuk mencegah pelanggaran di masa mendatang"". ";1
Polres Inhil Selidiki Kebakaran Mobil Bikin Pria dan Wanita Terbakar;;Senin, 15 Sep 2025 15:38 WIB;Mei Amelia R - detikNews;https://news.detik.com/melindungi-tuah-marwah/d-8113087/polres-inhil-selidiki-kebakaran-mobil-bikin-pria-dan-wanita-terbakar;https://akcdn.detik.net.id/community/media/visual/2025/09/15/mobil-terbakar-di-indragiri-hilir-mengakibatkan-seorang-pria-dan-wanita-luka-bakar-1757925519132_43.jpeg?w=210&q=90;"Mobil Honda Mobilio terbakar di atas Jembatan Parit 22, Jalan Terusan Mas, Kecamatan Tembilahan, Kabupaten Indragiri Hilir (Inhil). Seorang pria dan wanita terbakar dalam insiden tersebut. ""Dua korban, laki-laki inisial YM (37) dan wanita inisial S (30) mengalami luka bakar serius,"" kata Kapolres Inhil AKBP Farouk Oktora, Senin (15/9/2025). Mobil dengan nomor polisi BM 1806 VC itu terbakar pada Jumat, 12 September sekitar pukul 14.20 WIB. Belum diketahui penyebab pasti kebakaran tersebut. SCROLL TO CONTINUE WITH CONTENT ""Menurut keterangan saksi, AH (31) dan T (37), keduanya pegawai PLTU, awalnya mereka melihat mobil Honda Mobilio berwarna putih tersebut melintas dengan kecepatan tinggi,"" jelasnya. ""Saat berada di atas jembatan, tiba-tiba terdengar ledakan keras diikuti munculnya api besar yang langsung membakar kendaraan itu,"" sambungnya.   Melihat kejadian tersebut, para saksi bersama rekan-rekan di PLTU berusaha membantu dengan membawa Alat Pemadam Api Ringan (APAR). Namun, kobaran api tidak kunjung padam hingga akhirnya mobil pemadam kebakaran PLTU dikerahkan ke lokasi. Dalam proses evakuasi, para saksi melihat dua orang diduga pengemudi dan penumpang berlari keluar dari mobil ke arah Parit 23 dalam kondisi tubuh terbakar. Setelah api berhasil dipadamkan, keduanya segera dievakuasi ke rumah sakit. ""korban YM mengalami luka bakar 25% di bagian wajah dan tangan, sedangkan korban S mengalami luka bakar 75% di wajah, tangan, dan tubuh,"" imbuhnya. Hingga kini keduanya masih menjalani perawatan intensif dan belum dapat dimintai keterangan. Sementara penyebab mobil terbakar masih diselidiki. ""Untuk saat ini kami masih melakukan penyelidikan terkait faktor penyebab kebakaran. Tim sedang mengumpulkan keterangan serta bukti-bukti di lapangan,"" ujarnya.  ";1
Polri Kirim Logistik via Udara-Laut untuk Korban Banjir Nagekeo NTT;;Senin, 15 Sep 2025 15:31 WIB;Kanavino Ahmad Rizqo - detikNews;https://news.detik.com/berita/d-8113047/polri-kirim-logistik-via-udara-laut-untuk-korban-banjir-nagekeo-ntt;https://akcdn.detik.net.id/community/media/visual/2025/09/15/polri-kirim-bantuan-logistik-dan-keperluan-sehari-hari-untuk-warga-nagakeo-korban-banjir-bandang-senin-1592025-1757924715446_43.jpeg?w=210&q=90;"Banjir bandang melanda Mauponggo, Nagekeo, Nusa Tenggara Timur (NTT), di mana belasan ruas jalan rusak, jaringan listrik padam, dan air bersih terhenti. Polri mengirimkan berbagai bantuan untuk warga terdampak yang kini terisolasi. Bantuan tersebut dikirim dari Jakarta dan lokasi terdekat, yakni Labuan Bajo. Bantuan untuk masyarakat Nagakeo dilepas dari Lapangan Terbang Pondok Cabe, Tangerang Selatan, pada Senin (15/9/20256), oleh Kakorbinmas Baharkam Polri Irjen Edy Murbowo. Tak hanya itu, Polri juga mengirim lima unit genset dengan kapasitas 10 ribu watt hari ini. Genset itu dikirim dari Labuan Bajo mengenakan Kapal Polisi (KP) Ibis. SCROLL TO CONTINUE WITH CONTENT    Sebelumnya diberitakan, Kapolsek Mauponggo memimpin langsung pendistribusian air bersih kepada warga. Dia memastikan air bersih itu benar-benar tersalurkan dan dimanfaatkan oleh warga. ""Dengan adanya bantuan ini, setidaknya kebutuhan warga akan air minum sudah tercukupi,"" ungkap salah seorang warga penerima bantuan. Sementara itu, Kapolsek Mauponggo menekankan pesan Kapolres Nagekeo AKBP Rachmat Muchamad Salihi bahwa pendistribusian air bersih ini merupakan bentuk nyata kehadiran Polri di tengah masyarakat. Dia menegaskan komitmen Polres Nagekeo untuk bekerja dengan hati dan mengabdi kepada masyarakat.";1
Presiden Iran Desak Negara Muslim Putus Hubungan dengan Israel!;;Senin, 15 Sep 2025 15:29 WIB;Rita Uli Hutapea - detikNews;https://news.detik.com/internasional/d-8113043/presiden-iran-desak-negara-muslim-putus-hubungan-dengan-israel;https://akcdn.detik.net.id/community/media/visual/2025/08/30/presiden-iran-masoud-pezeshkian-1756552847972_43.jpeg?w=210&q=90;"Presiden Iran Masoud Pezeshkian pada hari Senin (15/9) mendesak negara-negara Muslim untuk memutus hubungan dengan Israel. Hal ini disampaikannya sebelum bertolak ke Doha, ibu kota Qatar untuk menghadiri KTT negara-negara Teluk menyusul serangan Israel ke Qatar pekan lalu. ""Ada kemungkinan negara-negara Islam memutuskan hubungan mereka dengan rezim palsu ini dan mempertahankan persatuan dan kohesi sebisa mungkin,"" kata Pezeshkian, dilansir kantor berita AFP, Senin (15/9/2025). Pemimpin Iran itu menambahkan bahwa ia berharap KTT tersebut akan ""mencapai kesimpulan"" mengenai langkah-langkah terhadap Israel. Pertemuan darurat tersebut digelar pada hari Senin (15/9) sebagai tanggapan atas serangan Israel minggu lalu yang menargetkan para pemimpin Hamas di Qatar. SCROLL TO CONTINUE WITH CONTENT  Serangan mematikan tersebut telah memicu gelombang kritik, termasuk kecaman dari Presiden Amerika Serikat Donald Trump. Pertemuan darurat hari Senin ini akan menjadi unjuk rasa persatuan di antara negara-negara Teluk dan berupaya untuk memberikan lebih banyak tekanan kepada Israel, yang sudah menghadapi seruan yang semakin meningkat untuk mengakhiri perang dan krisis kemanusiaan di Gaza. Negara-negara yang hadir diperkirakan akan membahas rancangan resolusi yang dihasilkan dari pertemuan tingkat menteri persiapan pada hari Minggu lalu menjelang KTT ini. Rancangan tersebut menyatakan bahwa serangan Israel di Doha minggu lalu dan tindakan-tindakannya lainnya mengancam upaya normalisasi hubungan dengan negara-negara Arab. ""Serangan Israel terhadap Qatar dan berlanjutnya tindakan permusuhan Israel termasuk genosida, pembersihan etnis, kelaparan, pengepungan, dan aktivitas kolonisasi serta kebijakan ekspansi mengancam prospek perdamaian dan koeksistensi di kawasan tersebut serta mengancam segala sesuatu yang telah dicapai dalam upaya normalisasi hubungan dengan Israel, termasuk perjanjian yang ada saat ini dan yang akan datang,"" demikian bunyi rancangan resolusi tersebut.  Berbicara dalam pertemuan tingkat menteri pada hari Minggu lalu, Perdana Menteri Qatar mendesak masyarakat internasional untuk menolak ""standar ganda"" dan meminta pertanggungjawaban Israel atas tindakannya. ""Waktunya telah tiba bagi masyarakat internasional untuk berhenti menggunakan standar ganda dan menghukum Israel atas semua kejahatan yang telah dilakukannya,"" ujar Sheikh Mohammed bin Abdulrahman Al Thani dalam pertemuan tersebut. Dia menambahkan bahwa ""perang pemusnahan"" oleh Israel di Gaza tidak akan berhasil. ""Yang mendorong Israel untuk melanjutkan... adalah kebisuan, ketidakmampuan masyarakat internasional untuk meminta pertanggungjawabannya."" Di antara para pemimpin yang diperkirakan hadir pada pertemuan puncak hari Senin adalah Presiden Iran Masoud Pezeshkian, Perdana Menteri Irak Mohammed Shia al-Sudani, dan Presiden Turki Recep Tayyip Erdogan.  ";1
Pemerintah Buka Program Magang untuk 20 Ribu Fresh Graduates, Gaji UMP;;Senin, 15 Sep 2025 15:26 WIB;Eva Safitri - detikNews;https://news.detik.com/berita/d-8113034/pemerintah-buka-program-magang-untuk-20-ribu-fresh-graduates-gaji-ump;https://akcdn.detik.net.id/community/media/visual/2025/07/29/menko-perekonomian-airlangga-hartarto-1753782634917_43.jpeg?w=210&q=90;"Pemerintah membuka program magang bagi fresh graduate atau lulusan dari perguruan tinggi. Program itu akan memberikan uang saku setara upah minimum provinsi (UMP) dan akan berlangsung selama 6 bulan. Hal itu diungkap Menko Perekonomian Airlangga Hartarto seusai rapat terbatas terkait stimulus ekonomi yang dipimpin Presiden Prabowo Subianto di Istana Negara, Jakarta, Senin (15/9/2025). Ada 8+4+5 program insentif stimulus ekonomi 2025 yang dirilis pemerintah.  SCROLL TO CONTINUE WITH CONTENT Salah satunya program magang bagi lulusan perguruan tinggi dengan kriteria maksimal fresh graduate 1 tahun. ""Yang pertama adalah magang lulusan daripada perguruan tinggi dengan kriteria maksimum fresh graduate 1 tahun, apakah itu S1, D3, dan yang lain. Itu di-link and match-kan dengan dikerjasamakan dengan sektor industri,"" ujar Airlangga. Pada tahap pertama, program ini akan diberikan kepada 20 ribu penerima manfaat. Program tersebut akan memberikan uang saku setara UMP yang berlangsung selama 6 bulan. ""Di mana penerima manfaat di tahap pertama 20 ribu orang dan selama proses bekerja diberikan uang saku sebesar upah minimum, UMP. Dan ini untuk 6 bulan,"" ujarnya. Adapun alokasi yang dianggarkan senilai Rp 198 miliar masing-masing pada 2025 dan 2026. ""Dan anggarannya sudah disediakan sebesar Rp 198 miliar,"" ujar Airlangga. ";2
Budi Arie Bakal Dapat Tugas Baru Prabowo?;;Senin, 15 Sep 2025 15:23 WIB;Tim detikcom - detikNews;https://news.detik.com/berita/d-8113026/budi-arie-bakal-dapat-tugas-baru-prabowo;https://akcdn.detik.net.id/community/media/visual/2025/01/17/budi-arie_43.jpeg?w=210&q=90;"Isu santer Budi Arie Setiadi bakal mendapat tugas baru dari Presiden Prabowo Subianto setelah dicopot dari kursi Menteri Koperasi. Tugas apa gerangan? Setelah Budi Arie di-reshuffle, banyak pihak menerka seperti apa masa depan orang dekat Joko Widodo ini. Pengumuman reshuffle kabinet sendiri mengejutkan banyak Menteri Prabowo. Orang dekat Budi Arie menyebut tak ada pemberitahuan sama sekali. Meski demikian, sumber detikcom tersebut menyebutkan Budi Arie akan ditemui oleh tangan kanan Presiden Prabowo untuk mendapatkan penugasan yang baru.  SCROLL TO CONTINUE WITH CONTENT Terkait penugasan baru ini, Budi Arie saat dikonfirmasi detikcom pada Senin (15/9/2025) tidak memberikan jawaban apa pun. Konon saat isu soal penugasan baru itu disampaikan, pada saat bersamaan orang dekat Prabowo bicara kepada Budi Arie yang juga ketua umum Projo bahwa pencopotannya lebih karena pertimbangan politik ketimbang isu hukum yang sedang beredar. ""Kemungkinan karena pertimbangan politik. Seperti kita tahu Menko Polkam yang interpretasi PDIP Budi Gunawan dicopot sehingga untuk menjaga stabilitas keseimbangan politik kemudian Prabowo juga mencopot menteri yang diyakini sebagai kelompok yang didorong Jokowi, yakni Budi Arie Setiadi,"" kata sumber detikcom. Lantas, seperti apa masa depan Budi Arie Setiadi yang sudah membangun Projo melintas tiga periode Presiden. Akankah Budi Arie Kembali mendapat tempat strategis? ";2
